product_name,category,price,date_sold,discount,quantity
Organic Eggs,Dairy & Eggs,184.26,2025-02-14,0.2,13
Fresh Milk,Dairy & Eggs,141.03,2025-05-10,0.0,7
Liquid Detergent,Cleaning Supplies,117.73,2025-02-07,0.18,14
Salted Butter,Dairy & Eggs,173.94,2025-01-31,0.34,9
Sunflower Oil,Pantry Staples,29.17,2025-07-18,0.24,8
Face Wash,Personal Care,68.02,2025-01-24,0.03,4
All-Purpose Flour,Pantry Staples,4.7,2025-05-16,0.01,12
Deodorant,Personal Care,132.77,2025-07-07,0.33,3
Shampoo,Personal Care,174.24,2025-01-28,0.26,4
Toothpaste,Personal Care,48.64,2025-05-08,0.19,10
Canned Beans,Pantry Staples,37.69,2025-03-30,0.31,8
Salted Butter,Dairy & Eggs,128.87,2025-03-12,0.27,9
Toothpaste,Personal Care,5.09,2025-04-02,0.16,10
Infant Formula,Baby Products,174.35,2025-04-07,0.05,4
Body Lotion,Personal Care,158.44,2025-03-29,0.12,17
Greek Yogurt,Dairy & Eggs,173.67,2025-05-30,0.18,8
Canned Beans,Pantry Staples,16.78,2025-05-05,0.22,4
Chocolate Bar,Snacks & Sweets,39.21,2025-06-13,0.14,6
Deodorant,Personal Care,136.86,2025-03-06,0.34,5
Body Lotion,Personal Care,90.34,2025-04-06,0.34,15
Toothpaste,Personal Care,161.71,2025-02-14,0.11,20
Fresh Milk,Dairy & Eggs,154.23,2025-02-21,0.28,5
Bleach,Cleaning Supplies,179.97,2025-07-21,0.2,14
Face Wash,Personal Care,54.3,2025-05-27,0.33,10
White Sugar,Pantry Staples,176.12,2025-05-05,0.21,18
Canned Beans,Pantry Staples,20.98,2025-04-13,0.22,1
White Sugar,Pantry Staples,51.79,2025-06-13,0.27,14
Biscuits,Snacks & Sweets,60.35,2025-06-15,0.25,6
Scrub Sponge,Cleaning Supplies,27.46,2025-04-29,0.28,4
Baby Wipes,Baby Products,38.47,2025-06-25,0.31,16
Potato Chips,Snacks & Sweets,95.93,2025-04-07,0.29,10
Gummy Bears,Snacks & Sweets,131.2,2025-07-10,0.13,18
Face Wash,Personal Care,152.91,2025-05-31,0.19,6
Gummy Bears,Snacks & Sweets,169.93,2025-07-17,0.23,17
All-Purpose Flour,Pantry Staples,156.45,2025-05-21,0.26,2
Scrub Sponge,Cleaning Supplies,15.81,2025-02-28,0.32,2
Canned Beans,Pantry Staples,105.72,2025-03-01,0.05,20
Liquid Detergent,Cleaning Supplies,86.87,2025-06-13,0.23,6
White Sugar,Pantry Staples,132.09,2025-04-10,0.09,11
Infant Formula,Baby Products,120.28,2025-07-15,0.12,17
Canned Beans,Pantry Staples,136.76,2025-04-13,0.17,14
Chocolate Bar,Snacks & Sweets,120.26,2025-06-24,0.15,12
Baby Wipes,Baby Products,75.14,2025-01-24,0.08,18
Face Wash,Personal Care,110.9,2025-05-01,0.31,8
Trail Mix,Snacks & Sweets,86.81,2025-05-31,0.02,10
Glass Cleaner,Cleaning Supplies,190.87,2025-01-26,0.3,19
Greek Yogurt,Dairy & Eggs,196.48,2025-05-04,0.2,11
Glass Cleaner,Cleaning Supplies,61.75,2025-03-09,0.29,8
Gummy Bears,Snacks & Sweets,54.84,2025-06-15,0.09,17
Potato Chips,Snacks & Sweets,173.77,2025-04-23,0.18,5
Canned Beans,Pantry Staples,147.24,2025-04-10,0.18,15
Potato Chips,Snacks & Sweets,103.86,2025-05-09,0.22,9
Baby Shampoo,Baby Products,158.66,2025-06-09,0.04,3
Pasta,Pantry Staples,197.31,2025-04-02,0.25,14
Trail Mix,Snacks & Sweets,187.61,2025-02-06,0.02,16
Glass Cleaner,Cleaning Supplies,165.22,2025-04-05,0.22,5
Canned Beans,Pantry Staples,44.78,2025-02-04,0.03,11
Bleach,Cleaning Supplies,50.81,2025-07-05,0.28,4
Canned Beans,Pantry Staples,89.86,2025-05-29,0.0,2
Trail Mix,Snacks & Sweets,24.86,2025-07-04,0.24,10
Body Lotion,Personal Care,9.35,2025-04-14,0.09,16
Canned Beans,Pantry Staples,106.68,2025-06-12,0.07,18
Fresh Milk,Dairy & Eggs,161.4,2025-04-16,0.26,20
Biscuits,Snacks & Sweets,10.73,2025-04-20,0.06,14
Deodorant,Personal Care,182.32,2025-02-15,0.03,14
Biscuits,Snacks & Sweets,174.55,2025-02-28,0.08,2
Bleach,Cleaning Supplies,22.14,2025-05-02,0.04,9
Liquid Detergent,Cleaning Supplies,91.35,2025-04-11,0.27,3
Cheddar Cheese,Dairy & Eggs,70.18,2025-02-12,0.17,9
Bleach,Cleaning Supplies,98.29,2025-05-12,0.18,8
Trail Mix,Snacks & Sweets,145.79,2025-04-02,0.03,6
Gummy Bears,Snacks & Sweets,100.84,2025-05-19,0.0,13
Trail Mix,Snacks & Sweets,115.07,2025-02-14,0.29,6
Potato Chips,Snacks & Sweets,96.41,2025-02-07,0.05,18
Baby Wipes,Baby Products,170.21,2025-04-03,0.32,9
Shampoo,Personal Care,6.23,2025-06-24,0.01,11
Sunflower Oil,Pantry Staples,26.22,2025-05-03,0.35,17
Cheddar Cheese,Dairy & Eggs,36.16,2025-02-08,0.12,1
Teething Gel,Baby Products,22.61,2025-02-24,0.34,14
Salted Butter,Dairy & Eggs,26.55,2025-07-22,0.18,16
Diapers,Baby Products,183.69,2025-02-08,0.29,20
Scrub Sponge,Cleaning Supplies,121.54,2025-06-11,0.24,10
Teething Gel,Baby Products,56.56,2025-05-04,0.27,11
Chocolate Bar,Snacks & Sweets,66.59,2025-06-28,0.06,13
Potato Chips,Snacks & Sweets,33.38,2025-03-01,0.15,15
Body Lotion,Personal Care,23.93,2025-04-06,0.19,6
Potato Chips,Snacks & Sweets,104.53,2025-06-09,0.28,12
Sunflower Oil,Pantry Staples,169.27,2025-07-13,0.02,9
Face Wash,Personal Care,125.75,2025-05-08,0.07,17
Sunflower Oil,Pantry Staples,4.82,2025-07-13,0.19,6
Chocolate Bar,Snacks & Sweets,102.29,2025-06-01,0.13,17
Toothpaste,Personal Care,6.18,2025-06-09,0.27,16
Disinfectant Spray,Cleaning Supplies,126.34,2025-04-27,0.03,17
Baby Shampoo,Baby Products,25.61,2025-02-18,0.26,2
Pasta,Pantry Staples,116.73,2025-04-09,0.02,15
Sunflower Oil,Pantry Staples,20.54,2025-01-27,0.22,9
Biscuits,Snacks & Sweets,166.93,2025-05-28,0.11,9
Potato Chips,Snacks & Sweets,135.69,2025-06-01,0.22,14
Canned Beans,Pantry Staples,179.37,2025-02-27,0.11,19
Sunflower Oil,Pantry Staples,59.85,2025-05-31,0.32,1
Shampoo,Personal Care,176.64,2025-05-09,0.21,4
Glass Cleaner,Cleaning Supplies,71.34,2025-04-01,0.34,17
Sunflower Oil,Pantry Staples,192.57,2025-05-15,0.25,2
Sunflower Oil,Pantry Staples,190.68,2025-05-06,0.07,6
Shampoo,Personal Care,67.54,2025-02-20,0.16,10
All-Purpose Flour,Pantry Staples,72.27,2025-07-08,0.23,17
Salted Butter,Dairy & Eggs,56.88,2025-02-07,0.29,3
White Sugar,Pantry Staples,128.78,2025-03-18,0.21,5
All-Purpose Flour,Pantry Staples,6.03,2025-06-29,0.19,15
Teething Gel,Baby Products,187.38,2025-04-07,0.07,12
Canned Beans,Pantry Staples,195.54,2025-05-31,0.14,10
Potato Chips,Snacks & Sweets,90.65,2025-02-05,0.28,2
Baby Wipes,Baby Products,88.1,2025-06-14,0.18,6
Scrub Sponge,Cleaning Supplies,92.64,2025-03-11,0.33,19
Deodorant,Personal Care,150.67,2025-07-19,0.05,5
White Sugar,Pantry Staples,24.91,2025-06-18,0.33,14
Pasta,Pantry Staples,46.83,2025-04-24,0.29,4
All-Purpose Flour,Pantry Staples,176.63,2025-05-01,0.02,7
Shampoo,Personal Care,180.51,2025-06-20,0.01,18
Infant Formula,Baby Products,34.57,2025-06-12,0.3,20
Trail Mix,Snacks & Sweets,128.46,2025-01-28,0.26,4
Body Lotion,Personal Care,3.01,2025-06-23,0.16,12
Shampoo,Personal Care,45.31,2025-05-05,0.07,4
Chocolate Bar,Snacks & Sweets,182.58,2025-04-26,0.17,6
Salted Butter,Dairy & Eggs,16.28,2025-04-08,0.13,5
Diapers,Baby Products,57.73,2025-06-03,0.07,11
Toothpaste,Personal Care,148.49,2025-07-11,0.18,15
Sunflower Oil,Pantry Staples,82.22,2025-05-02,0.17,2
Glass Cleaner,Cleaning Supplies,197.69,2025-02-02,0.35,14
Diapers,Baby Products,12.67,2025-02-09,0.02,5
Disinfectant Spray,Cleaning Supplies,134.17,2025-01-26,0.02,17
Chocolate Bar,Snacks & Sweets,176.13,2025-07-24,0.03,3
Pasta,Pantry Staples,3.72,2025-01-27,0.28,3
Shampoo,Personal Care,67.09,2025-02-04,0.09,1
Canned Beans,Pantry Staples,181.68,2025-06-20,0.23,15
Body Lotion,Personal Care,97.23,2025-03-30,0.13,12
Greek Yogurt,Dairy & Eggs,87.27,2025-01-30,0.01,1
Organic Eggs,Dairy & Eggs,24.6,2025-06-13,0.0,18
Pasta,Pantry Staples,96.36,2025-07-08,0.06,11
Scrub Sponge,Cleaning Supplies,3.02,2025-04-17,0.17,19
Diapers,Baby Products,196.5,2025-06-24,0.1,8
Fresh Milk,Dairy & Eggs,43.15,2025-07-02,0.32,12
Toothpaste,Personal Care,74.57,2025-06-15,0.34,19
Body Lotion,Personal Care,90.36,2025-05-29,0.28,10
Face Wash,Personal Care,118.55,2025-01-24,0.33,17
White Sugar,Pantry Staples,77.52,2025-05-19,0.28,19
Organic Eggs,Dairy & Eggs,132.52,2025-04-27,0.32,3
Gummy Bears,Snacks & Sweets,151.44,2025-01-25,0.28,6
Cheddar Cheese,Dairy & Eggs,69.5,2025-03-24,0.06,14
Bleach,Cleaning Supplies,34.93,2025-05-01,0.28,13
Shampoo,Personal Care,11.18,2025-01-31,0.27,11
Gummy Bears,Snacks & Sweets,16.92,2025-02-15,0.3,16
Scrub Sponge,Cleaning Supplies,44.22,2025-05-26,0.04,18
Glass Cleaner,Cleaning Supplies,168.41,2025-05-30,0.18,11
Potato Chips,Snacks & Sweets,79.3,2025-02-18,0.08,14
Body Lotion,Personal Care,123.09,2025-04-02,0.13,6
Potato Chips,Snacks & Sweets,102.43,2025-06-23,0.1,13
Greek Yogurt,Dairy & Eggs,160.56,2025-02-19,0.21,15
Scrub Sponge,Cleaning Supplies,194.65,2025-06-24,0.3,19
Organic Eggs,Dairy & Eggs,170.18,2025-06-20,0.23,16
Toothpaste,Personal Care,13.4,2025-06-18,0.02,8
Gummy Bears,Snacks & Sweets,71.86,2025-06-01,0.34,18
Diapers,Baby Products,39.39,2025-07-17,0.08,15
White Sugar,Pantry Staples,26.29,2025-06-24,0.14,11
Baby Shampoo,Baby Products,31.19,2025-02-15,0.16,2
Trail Mix,Snacks & Sweets,143.95,2025-07-17,0.27,4
Canned Beans,Pantry Staples,114.4,2025-06-02,0.2,16
Fresh Milk,Dairy & Eggs,133.79,2025-03-17,0.06,20
Deodorant,Personal Care,127.89,2025-05-05,0.29,1
Scrub Sponge,Cleaning Supplies,46.78,2025-05-28,0.23,3
Cheddar Cheese,Dairy & Eggs,148.92,2025-05-11,0.15,17
Salted Butter,Dairy & Eggs,139.46,2025-06-14,0.21,19
Face Wash,Personal Care,186.05,2025-06-15,0.32,9
Salted Butter,Dairy & Eggs,146.92,2025-01-27,0.21,19
Potato Chips,Snacks & Sweets,44.27,2025-04-14,0.14,13
Canned Beans,Pantry Staples,175.08,2025-06-12,0.11,3
Shampoo,Personal Care,130.49,2025-03-30,0.21,15
Gummy Bears,Snacks & Sweets,160.65,2025-06-09,0.23,9
Potato Chips,Snacks & Sweets,43.46,2025-03-07,0.16,18
Trail Mix,Snacks & Sweets,69.91,2025-05-26,0.26,1
Diapers,Baby Products,61.94,2025-02-16,0.1,5
Bleach,Cleaning Supplies,67.97,2025-06-03,0.05,6
Fresh Milk,Dairy & Eggs,90.91,2025-03-16,0.28,15
Greek Yogurt,Dairy & Eggs,117.03,2025-04-01,0.13,14
All-Purpose Flour,Pantry Staples,173.29,2025-03-08,0.27,12
Liquid Detergent,Cleaning Supplies,106.51,2025-06-10,0.03,10
Shampoo,Personal Care,140.46,2025-06-09,0.28,10
All-Purpose Flour,Pantry Staples,21.28,2025-02-25,0.15,13
Canned Beans,Pantry Staples,74.94,2025-07-11,0.15,16
Liquid Detergent,Cleaning Supplies,186.18,2025-03-04,0.1,3
Teething Gel,Baby Products,91.3,2025-06-18,0.22,1
Sunflower Oil,Pantry Staples,176.94,2025-02-05,0.28,13
Organic Eggs,Dairy & Eggs,86.6,2025-04-08,0.32,14
Scrub Sponge,Cleaning Supplies,88.04,2025-07-21,0.26,19
Face Wash,Personal Care,141.89,2025-05-28,0.09,11
Teething Gel,Baby Products,149.7,2025-02-12,0.26,9
Infant Formula,Baby Products,82.15,2025-06-29,0.27,8
Trail Mix,Snacks & Sweets,158.5,2025-04-26,0.23,1
Sunflower Oil,Pantry Staples,24.17,2025-06-26,0.1,5
Toothpaste,Personal Care,166.03,2025-03-30,0.25,4
Teething Gel,Baby Products,24.86,2025-03-03,0.07,17
Toothpaste,Personal Care,180.51,2025-03-10,0.13,18
Pasta,Pantry Staples,12.42,2025-02-19,0.19,20
Fresh Milk,Dairy & Eggs,158.54,2025-02-21,0.02,5
Deodorant,Personal Care,43.78,2025-01-23,0.33,19
Infant Formula,Baby Products,161.68,2025-04-17,0.32,14
Infant Formula,Baby Products,5.53,2025-04-05,0.21,13
Baby Wipes,Baby Products,15.8,2025-06-20,0.23,20
Trail Mix,Snacks & Sweets,21.86,2025-04-08,0.3,10
Shampoo,Personal Care,166.46,2025-04-19,0.28,11
Disinfectant Spray,Cleaning Supplies,158.59,2025-05-20,0.24,18
Canned Beans,Pantry Staples,164.85,2025-04-23,0.19,9
Deodorant,Personal Care,175.11,2025-04-13,0.33,16
Scrub Sponge,Cleaning Supplies,151.12,2025-06-28,0.09,9
Trail Mix,Snacks & Sweets,150.87,2025-04-10,0.15,16
Teething Gel,Baby Products,168.63,2025-03-24,0.05,19
Baby Shampoo,Baby Products,30.39,2025-05-02,0.31,7
Diapers,Baby Products,174.22,2025-03-15,0.03,17
Biscuits,Snacks & Sweets,177.2,2025-07-18,0.0,11
Deodorant,Personal Care,182.04,2025-02-28,0.09,13
Pasta,Pantry Staples,3.82,2025-06-18,0.11,7
Potato Chips,Snacks & Sweets,78.15,2025-04-25,0.01,5
Face Wash,Personal Care,115.76,2025-02-22,0.25,6
Glass Cleaner,Cleaning Supplies,146.54,2025-05-12,0.32,19
Gummy Bears,Snacks & Sweets,142.48,2025-03-15,0.31,14
Teething Gel,Baby Products,52.6,2025-02-09,0.04,14
Face Wash,Personal Care,71.29,2025-02-15,0.22,16
Chocolate Bar,Snacks & Sweets,127.65,2025-07-13,0.1,15
Bleach,Cleaning Supplies,144.1,2025-03-28,0.08,5
Shampoo,Personal Care,73.06,2025-05-18,0.13,13
Baby Wipes,Baby Products,184.99,2025-05-19,0.26,12
White Sugar,Pantry Staples,21.09,2025-06-17,0.16,12
Shampoo,Personal Care,136.25,2025-05-01,0.12,7
Gummy Bears,Snacks & Sweets,163.37,2025-05-07,0.02,9
Salted Butter,Dairy & Eggs,137.7,2025-05-08,0.02,15
Sunflower Oil,Pantry Staples,124.25,2025-07-23,0.04,6
Scrub Sponge,Cleaning Supplies,199.28,2025-02-03,0.13,8
Body Lotion,Personal Care,56.54,2025-05-18,0.02,16
Biscuits,Snacks & Sweets,155.0,2025-02-16,0.28,18
Face Wash,Personal Care,153.05,2025-02-22,0.27,4
Greek Yogurt,Dairy & Eggs,67.47,2025-04-24,0.33,14
Bleach,Cleaning Supplies,158.96,2025-03-24,0.11,12
Teething Gel,Baby Products,85.08,2025-03-20,0.03,2
Sunflower Oil,Pantry Staples,188.78,2025-05-15,0.03,2
Liquid Detergent,Cleaning Supplies,3.59,2025-03-02,0.1,8
All-Purpose Flour,Pantry Staples,106.86,2025-02-01,0.2,16
All-Purpose Flour,Pantry Staples,102.96,2025-03-23,0.17,8
Trail Mix,Snacks & Sweets,81.02,2025-05-13,0.16,1
Bleach,Cleaning Supplies,35.08,2025-07-22,0.01,20
Glass Cleaner,Cleaning Supplies,127.72,2025-02-27,0.1,10
Fresh Milk,Dairy & Eggs,154.6,2025-06-23,0.14,10
Trail Mix,Snacks & Sweets,197.44,2025-04-24,0.04,4
Diapers,Baby Products,170.03,2025-01-23,0.23,5
Teething Gel,Baby Products,89.5,2025-07-17,0.19,7
Shampoo,Personal Care,127.48,2025-04-14,0.3,17
Shampoo,Personal Care,145.79,2025-06-19,0.16,20
Fresh Milk,Dairy & Eggs,29.9,2025-05-03,0.1,2
Face Wash,Personal Care,85.39,2025-02-12,0.01,3
Sunflower Oil,Pantry Staples,25.86,2025-05-31,0.21,5
Chocolate Bar,Snacks & Sweets,119.33,2025-07-18,0.2,19
Face Wash,Personal Care,105.35,2025-02-01,0.2,19
Deodorant,Personal Care,9.01,2025-05-03,0.19,12
Teething Gel,Baby Products,131.92,2025-02-27,0.01,8
Sunflower Oil,Pantry Staples,177.09,2025-06-18,0.28,3
Liquid Detergent,Cleaning Supplies,3.83,2025-02-04,0.09,5
Sunflower Oil,Pantry Staples,131.56,2025-01-23,0.31,17
Potato Chips,Snacks & Sweets,147.05,2025-05-09,0.02,12
Fresh Milk,Dairy & Eggs,151.24,2025-03-31,0.28,8
Baby Wipes,Baby Products,155.11,2025-07-03,0.28,11
Biscuits,Snacks & Sweets,62.78,2025-07-17,0.34,8
Bleach,Cleaning Supplies,152.82,2025-02-13,0.22,1
Face Wash,Personal Care,191.65,2025-05-29,0.13,19
Body Lotion,Personal Care,188.11,2025-05-26,0.09,2
Biscuits,Snacks & Sweets,171.72,2025-03-07,0.22,7
Toothpaste,Personal Care,193.55,2025-06-11,0.01,8
Glass Cleaner,Cleaning Supplies,59.35,2025-05-26,0.26,1
Fresh Milk,Dairy & Eggs,102.27,2025-03-17,0.1,17
Baby Wipes,Baby Products,173.83,2025-06-18,0.24,17
Shampoo,Personal Care,105.62,2025-03-05,0.27,4
Chocolate Bar,Snacks & Sweets,172.52,2025-06-13,0.07,10
Gummy Bears,Snacks & Sweets,24.4,2025-05-07,0.21,7
Body Lotion,Personal Care,67.44,2025-05-18,0.2,11
Diapers,Baby Products,184.77,2025-05-29,0.13,19
All-Purpose Flour,Pantry Staples,129.26,2025-04-03,0.1,14
Deodorant,Personal Care,76.89,2025-06-10,0.05,5
Infant Formula,Baby Products,130.59,2025-06-28,0.13,20
White Sugar,Pantry Staples,157.2,2025-04-06,0.02,18
Bleach,Cleaning Supplies,63.25,2025-03-02,0.0,9
Teething Gel,Baby Products,190.67,2025-06-02,0.07,7
Greek Yogurt,Dairy & Eggs,155.77,2025-04-04,0.22,4
Face Wash,Personal Care,198.33,2025-05-20,0.24,2
Cheddar Cheese,Dairy & Eggs,33.38,2025-04-11,0.17,3
Deodorant,Personal Care,165.59,2025-05-03,0.12,3
Baby Wipes,Baby Products,187.04,2025-02-16,0.35,14
Body Lotion,Personal Care,128.46,2025-03-17,0.16,18
Disinfectant Spray,Cleaning Supplies,149.91,2025-04-19,0.34,11
Trail Mix,Snacks & Sweets,94.57,2025-05-27,0.23,2
Trail Mix,Snacks & Sweets,74.36,2025-02-01,0.28,16
Gummy Bears,Snacks & Sweets,43.76,2025-03-20,0.22,3
Trail Mix,Snacks & Sweets,157.49,2025-02-23,0.11,3
Organic Eggs,Dairy & Eggs,163.46,2025-01-25,0.09,15
Deodorant,Personal Care,7.63,2025-07-02,0.15,9
Salted Butter,Dairy & Eggs,107.69,2025-05-30,0.24,6
Chocolate Bar,Snacks & Sweets,188.91,2025-02-09,0.32,2
Toothpaste,Personal Care,59.96,2025-01-24,0.07,12
Body Lotion,Personal Care,28.77,2025-04-25,0.18,2
Chocolate Bar,Snacks & Sweets,48.07,2025-06-27,0.21,15
Cheddar Cheese,Dairy & Eggs,166.62,2025-04-02,0.32,7
Organic Eggs,Dairy & Eggs,199.56,2025-06-06,0.21,8
Sunflower Oil,Pantry Staples,118.41,2025-06-10,0.27,15
Potato Chips,Snacks & Sweets,116.94,2025-06-16,0.04,14
Gummy Bears,Snacks & Sweets,166.41,2025-05-06,0.27,14
Sunflower Oil,Pantry Staples,91.3,2025-01-24,0.19,8
Chocolate Bar,Snacks & Sweets,191.61,2025-03-24,0.18,20
Scrub Sponge,Cleaning Supplies,187.69,2025-04-04,0.13,9
Organic Eggs,Dairy & Eggs,111.71,2025-02-19,0.33,14
Organic Eggs,Dairy & Eggs,103.08,2025-02-01,0.28,19
Biscuits,Snacks & Sweets,108.85,2025-02-26,0.31,20
Canned Beans,Pantry Staples,23.83,2025-03-30,0.15,5
Shampoo,Personal Care,97.21,2025-06-30,0.18,17
Diapers,Baby Products,43.25,2025-06-03,0.27,20
Sunflower Oil,Pantry Staples,101.95,2025-05-16,0.23,16
Body Lotion,Personal Care,143.11,2025-05-09,0.2,1
Glass Cleaner,Cleaning Supplies,54.24,2025-03-03,0.13,18
Sunflower Oil,Pantry Staples,70.66,2025-06-29,0.02,6
Body Lotion,Personal Care,17.92,2025-01-31,0.3,3
Shampoo,Personal Care,6.21,2025-05-29,0.29,3
Glass Cleaner,Cleaning Supplies,178.24,2025-04-09,0.19,1
Sunflower Oil,Pantry Staples,24.5,2025-04-09,0.14,1
Gummy Bears,Snacks & Sweets,15.54,2025-05-16,0.3,8
Biscuits,Snacks & Sweets,51.3,2025-03-11,0.02,20
Organic Eggs,Dairy & Eggs,74.77,2025-04-16,0.06,18
Greek Yogurt,Dairy & Eggs,123.02,2025-07-07,0.1,9
Diapers,Baby Products,62.41,2025-06-02,0.02,5
Fresh Milk,Dairy & Eggs,75.33,2025-03-21,0.05,13
Body Lotion,Personal Care,124.32,2025-06-27,0.04,15
Shampoo,Personal Care,102.03,2025-05-22,0.24,6
Canned Beans,Pantry Staples,23.08,2025-05-18,0.04,3
Deodorant,Personal Care,96.36,2025-02-19,0.04,11
Diapers,Baby Products,84.65,2025-05-18,0.09,13
Trail Mix,Snacks & Sweets,115.58,2025-02-22,0.2,5
Glass Cleaner,Cleaning Supplies,120.77,2025-05-09,0.15,16
All-Purpose Flour,Pantry Staples,26.93,2025-04-28,0.28,2
Pasta,Pantry Staples,156.35,2025-04-27,0.28,15
Deodorant,Personal Care,179.84,2025-06-12,0.22,11
Face Wash,Personal Care,6.0,2025-06-25,0.34,10
Salted Butter,Dairy & Eggs,144.88,2025-05-30,0.06,20
Scrub Sponge,Cleaning Supplies,53.86,2025-07-15,0.03,5
Pasta,Pantry Staples,126.82,2025-02-08,0.32,5
Cheddar Cheese,Dairy & Eggs,8.32,2025-03-08,0.2,4
Fresh Milk,Dairy & Eggs,39.22,2025-04-16,0.05,12
Baby Shampoo,Baby Products,21.01,2025-03-06,0.16,17
Bleach,Cleaning Supplies,83.52,2025-07-08,0.11,14
Organic Eggs,Dairy & Eggs,35.79,2025-04-14,0.02,8
Pasta,Pantry Staples,19.69,2025-06-09,0.15,16
Body Lotion,Personal Care,3.92,2025-05-30,0.16,6
Deodorant,Personal Care,13.58,2025-02-20,0.12,12
Shampoo,Personal Care,97.18,2025-06-07,0.25,19
All-Purpose Flour,Pantry Staples,171.66,2025-05-13,0.1,10
Body Lotion,Personal Care,135.61,2025-06-21,0.24,2
Biscuits,Snacks & Sweets,174.54,2025-04-03,0.09,2
Fresh Milk,Dairy & Eggs,66.81,2025-04-02,0.29,14
Teething Gel,Baby Products,100.22,2025-04-10,0.18,19
Teething Gel,Baby Products,66.75,2025-07-09,0.32,10
Gummy Bears,Snacks & Sweets,68.21,2025-05-19,0.31,14
Organic Eggs,Dairy & Eggs,89.66,2025-07-16,0.3,19
Disinfectant Spray,Cleaning Supplies,100.82,2025-03-13,0.26,13
Infant Formula,Baby Products,188.21,2025-04-29,0.06,9
Cheddar Cheese,Dairy & Eggs,58.59,2025-02-03,0.0,15
Glass Cleaner,Cleaning Supplies,96.86,2025-06-16,0.2,12
Cheddar Cheese,Dairy & Eggs,133.56,2025-03-31,0.27,3
Canned Beans,Pantry Staples,35.54,2025-03-27,0.05,4
Salted Butter,Dairy & Eggs,147.89,2025-05-15,0.02,13
Biscuits,Snacks & Sweets,12.06,2025-06-04,0.09,9
Trail Mix,Snacks & Sweets,46.01,2025-06-08,0.19,3
Canned Beans,Pantry Staples,59.48,2025-04-08,0.2,19
Scrub Sponge,Cleaning Supplies,177.06,2025-02-19,0.24,20
Toothpaste,Personal Care,11.23,2025-03-03,0.13,19
Teething Gel,Baby Products,38.47,2025-07-06,0.04,14
Baby Shampoo,Baby Products,78.31,2025-02-24,0.27,20
White Sugar,Pantry Staples,43.47,2025-03-24,0.24,19
Bleach,Cleaning Supplies,30.32,2025-02-14,0.09,5
Disinfectant Spray,Cleaning Supplies,56.75,2025-04-18,0.22,15
Chocolate Bar,Snacks & Sweets,184.57,2025-03-29,0.08,18
Disinfectant Spray,Cleaning Supplies,173.2,2025-06-01,0.07,9
White Sugar,Pantry Staples,18.62,2025-06-16,0.04,13
Liquid Detergent,Cleaning Supplies,133.65,2025-06-01,0.13,12
Scrub Sponge,Cleaning Supplies,119.58,2025-02-07,0.26,17
Shampoo,Personal Care,128.9,2025-03-24,0.12,16
Body Lotion,Personal Care,41.11,2025-06-04,0.07,4
Liquid Detergent,Cleaning Supplies,51.27,2025-05-26,0.18,11
Infant Formula,Baby Products,185.5,2025-02-07,0.01,19
Chocolate Bar,Snacks & Sweets,16.68,2025-07-11,0.29,5
Glass Cleaner,Cleaning Supplies,164.8,2025-06-03,0.23,12
Gummy Bears,Snacks & Sweets,12.27,2025-03-24,0.02,20
Baby Shampoo,Baby Products,121.45,2025-05-19,0.07,11
White Sugar,Pantry Staples,104.77,2025-03-23,0.33,14
Face Wash,Personal Care,25.82,2025-04-21,0.01,1
Body Lotion,Personal Care,197.3,2025-03-16,0.18,17
Bleach,Cleaning Supplies,179.98,2025-05-09,0.13,8
Shampoo,Personal Care,11.83,2025-01-26,0.23,19
Baby Wipes,Baby Products,24.14,2025-05-10,0.08,11
Fresh Milk,Dairy & Eggs,80.35,2025-02-07,0.3,1
Biscuits,Snacks & Sweets,163.85,2025-03-21,0.2,10
Bleach,Cleaning Supplies,96.68,2025-04-14,0.17,6
Greek Yogurt,Dairy & Eggs,170.01,2025-03-28,0.32,12
Organic Eggs,Dairy & Eggs,155.13,2025-07-09,0.2,2
Fresh Milk,Dairy & Eggs,144.91,2025-03-22,0.02,15
Cheddar Cheese,Dairy & Eggs,24.33,2025-05-18,0.09,16
Baby Shampoo,Baby Products,56.04,2025-07-08,0.15,13
Salted Butter,Dairy & Eggs,169.7,2025-03-10,0.13,5
Gummy Bears,Snacks & Sweets,152.87,2025-06-10,0.35,9
Baby Shampoo,Baby Products,72.22,2025-06-21,0.31,17
Biscuits,Snacks & Sweets,90.9,2025-02-09,0.1,16
Canned Beans,Pantry Staples,166.49,2025-01-26,0.24,17
Baby Wipes,Baby Products,29.66,2025-03-06,0.18,1
Liquid Detergent,Cleaning Supplies,74.28,2025-02-08,0.26,4
Infant Formula,Baby Products,26.93,2025-01-26,0.33,14
Glass Cleaner,Cleaning Supplies,50.32,2025-01-23,0.25,15
Sunflower Oil,Pantry Staples,106.54,2025-05-31,0.19,17
Greek Yogurt,Dairy & Eggs,162.24,2025-03-01,0.18,7
Disinfectant Spray,Cleaning Supplies,190.9,2025-07-22,0.21,8
Fresh Milk,Dairy & Eggs,21.75,2025-04-25,0.27,2
Deodorant,Personal Care,168.72,2025-03-27,0.22,11
White Sugar,Pantry Staples,12.6,2025-04-07,0.12,9
Diapers,Baby Products,196.85,2025-03-25,0.3,5
Baby Shampoo,Baby Products,189.72,2025-03-29,0.13,14
