product_name,category,price,date_sold,discount,quantity
Pita Bread,Bakery,78.63,2025-06-29,0.21,9
Chicken Breast,Meat & Seafood,52.77,2025-06-12,0.09,5
Donuts,Bakery,289.15,2025-03-07,0.28,3
Bananas,Fresh Produce,131.0,2025-04-19,0.06,9
Coca-Cola Bottle,Beverages,192.22,2025-02-16,0.38,1
Aluminium Foil,Home Essentials,88.83,2025-03-11,0.04,4
Cucumbers,Fresh Produce,21.19,2025-03-28,0.11,14
French Fries,Frozen Foods,297.21,2025-02-02,0.35,3
White Bread,Bakery,82.94,2025-03-08,0.17,10
Aluminium Foil,Home Essentials,175.83,2025-07-17,0.07,12
Pepsi Can,Beverages,238.29,2025-03-24,0.22,11
Green Tea,Beverages,119.59,2025-02-19,0.38,9
Cucumbers,Fresh Produce,47.82,2025-03-08,0.11,14
Chicken Nuggets,Frozen Foods,281.65,2025-04-15,0.07,7
Cucumbers,Fresh Produce,280.68,2025-02-26,0.39,10
White Bread,Bakery,89.85,2025-05-07,0.05,2
Orange Juice,Beverages,98.32,2025-05-21,0.33,3
Donuts,Bakery,210.43,2025-05-04,0.15,15
White Bread,Bakery,16.92,2025-03-21,0.04,8
Coca-Cola Bottle,Beverages,79.17,2025-07-21,0.04,15
Orange Juice,Beverages,293.71,2025-06-12,0.14,13
French Fries,Frozen Foods,44.93,2025-03-30,0.09,4
Air Freshener,Home Essentials,49.2,2025-06-21,0.14,12
Detergent,Home Essentials,27.71,2025-01-27,0.07,4
Ice Cream Tub,Frozen Foods,39.7,2025-03-11,0.02,15
Tissue Box,Home Essentials,54.91,2025-01-31,0.09,12
Tissue Box,Home Essentials,185.56,2025-05-01,0.25,12
Pita Bread,Bakery,17.81,2025-04-28,0.25,11
Coca-Cola Bottle,Beverages,190.93,2025-07-12,0.14,5
Orange Juice,Beverages,243.22,2025-05-07,0.03,14
Aluminium Foil,Home Essentials,147.14,2025-05-21,0.24,5
Orange Juice,Beverages,31.58,2025-02-23,0.29,7
Prawns,Meat & Seafood,125.21,2025-02-02,0.18,4
Pita Bread,Bakery,144.64,2025-07-23,0.1,1
Aluminium Foil,Home Essentials,65.68,2025-02-26,0.22,11
Prawns,Meat & Seafood,231.7,2025-02-23,0.19,3
Chicken Breast,Meat & Seafood,21.1,2025-07-17,0.08,2
White Bread,Bakery,80.85,2025-02-25,0.22,9
Tissue Box,Home Essentials,75.09,2025-03-16,0.35,1
Red Bull,Beverages,214.79,2025-04-28,0.19,9
Apples,Fresh Produce,124.31,2025-01-29,0.1,10
Detergent,Home Essentials,41.17,2025-05-27,0.05,1
White Bread,Bakery,194.28,2025-07-24,0.04,7
Pepsi Can,Beverages,134.34,2025-05-09,0.29,4
Pita Bread,Bakery,93.92,2025-03-16,0.04,11
French Fries,Frozen Foods,98.55,2025-02-02,0.32,10
Red Bull,Beverages,185.2,2025-03-15,0.38,11
Salmon Fillet,Meat & Seafood,212.68,2025-05-04,0.3,15
Chicken Nuggets,Frozen Foods,11.2,2025-02-10,0.19,14
Pepsi Can,Beverages,242.56,2025-07-21,0.19,12
Aluminium Foil,Home Essentials,91.66,2025-01-29,0.16,14
Bananas,Fresh Produce,135.49,2025-06-29,0.11,9
Aluminium Foil,Home Essentials,97.69,2025-04-08,0.38,14
Salmon Fillet,Meat & Seafood,141.66,2025-06-28,0.15,12
Lamb Chops,Meat & Seafood,154.12,2025-07-19,0.1,13
French Fries,Frozen Foods,64.43,2025-06-22,0.08,9
Chocolate Cake,Bakery,218.09,2025-02-11,0.0,10
Detergent,Home Essentials,83.84,2025-06-27,0.27,3
Ice Cream Tub,Frozen Foods,208.69,2025-02-10,0.31,14
Ice Cream Tub,Frozen Foods,32.54,2025-04-06,0.17,5
Donuts,Bakery,61.67,2025-05-01,0.36,7
Salmon Fillet,Meat & Seafood,107.51,2025-03-29,0.25,2
Chicken Breast,Meat & Seafood,48.56,2025-03-05,0.31,3
Red Bull,Beverages,16.98,2025-07-21,0.18,2
Bananas,Fresh Produce,86.61,2025-05-01,0.35,9
Chicken Breast,Meat & Seafood,193.35,2025-06-21,0.29,7
Ice Cream Tub,Frozen Foods,130.95,2025-04-12,0.31,14
Tomatoes,Fresh Produce,112.73,2025-06-14,0.11,2
Pita Bread,Bakery,139.91,2025-07-10,0.06,14
Mixed Vegetables,Frozen Foods,191.57,2025-06-30,0.19,15
Carrots,Fresh Produce,40.66,2025-02-17,0.31,10
Ice Cream Tub,Frozen Foods,283.05,2025-02-04,0.28,1
Frozen Pizza,Frozen Foods,24.56,2025-04-06,0.37,13
Beef Mince,Meat & Seafood,16.45,2025-07-17,0.28,6
Mixed Vegetables,Frozen Foods,20.96,2025-02-27,0.4,13
Bananas,Fresh Produce,253.45,2025-07-05,0.1,6
Tissue Box,Home Essentials,208.98,2025-05-22,0.08,7
Air Freshener,Home Essentials,88.22,2025-03-25,0.2,14
Tissue Box,Home Essentials,43.77,2025-04-17,0.0,11
Carrots,Fresh Produce,153.93,2025-04-27,0.4,1
Pepsi Can,Beverages,130.29,2025-05-11,0.04,13
Frozen Pizza,Frozen Foods,234.93,2025-06-03,0.23,2
Orange Juice,Beverages,259.2,2025-02-08,0.02,9
Tomatoes,Fresh Produce,111.46,2025-01-26,0.22,12
Chocolate Cake,Bakery,276.85,2025-05-06,0.03,12
Air Freshener,Home Essentials,177.97,2025-03-01,0.1,2
Frozen Pizza,Frozen Foods,218.83,2025-07-04,0.21,2
Chicken Nuggets,Frozen Foods,214.77,2025-06-08,0.17,4
Coca-Cola Bottle,Beverages,162.26,2025-04-25,0.32,10
Donuts,Bakery,44.22,2025-07-09,0.38,11
Coca-Cola Bottle,Beverages,63.02,2025-04-18,0.36,2
Carrots,Fresh Produce,30.98,2025-02-05,0.36,11
Apples,Fresh Produce,260.58,2025-07-20,0.35,10
Mixed Vegetables,Frozen Foods,226.08,2025-04-20,0.33,9
Pita Bread,Bakery,238.05,2025-05-01,0.08,13
Carrots,Fresh Produce,53.52,2025-01-28,0.13,1
Salmon Fillet,Meat & Seafood,179.96,2025-07-20,0.23,1
Cucumbers,Fresh Produce,250.34,2025-06-28,0.1,14
Salmon Fillet,Meat & Seafood,205.85,2025-02-25,0.17,12
Beef Mince,Meat & Seafood,55.01,2025-06-21,0.36,5
Tissue Box,Home Essentials,182.46,2025-04-24,0.12,1
White Bread,Bakery,241.16,2025-03-29,0.33,11
Red Bull,Beverages,267.14,2025-03-21,0.28,12
Pepsi Can,Beverages,178.74,2025-02-13,0.08,7
Chocolate Cake,Bakery,108.48,2025-06-09,0.13,11
Chicken Nuggets,Frozen Foods,65.9,2025-06-20,0.08,6
Mixed Vegetables,Frozen Foods,285.12,2025-02-19,0.24,12
Pepsi Can,Beverages,205.36,2025-01-24,0.3,4
Air Freshener,Home Essentials,131.31,2025-05-13,0.11,3
Coca-Cola Bottle,Beverages,10.67,2025-02-23,0.26,13
Lamb Chops,Meat & Seafood,95.45,2025-06-25,0.22,4
Pita Bread,Bakery,188.26,2025-01-26,0.39,13
French Fries,Frozen Foods,128.48,2025-05-29,0.19,2
Beef Mince,Meat & Seafood,107.86,2025-05-24,0.05,10
Mop,Home Essentials,42.4,2025-04-14,0.18,1
French Fries,Frozen Foods,24.57,2025-07-24,0.14,12
Bananas,Fresh Produce,78.22,2025-07-01,0.15,3
Croissant,Bakery,126.52,2025-04-14,0.14,14
Mixed Vegetables,Frozen Foods,262.42,2025-04-29,0.35,4
Frozen Pizza,Frozen Foods,245.21,2025-06-23,0.23,7
Mixed Vegetables,Frozen Foods,42.79,2025-05-09,0.25,1
Pita Bread,Bakery,243.9,2025-04-21,0.15,6
Pepsi Can,Beverages,157.38,2025-07-16,0.07,9
Bananas,Fresh Produce,74.22,2025-06-27,0.19,6
Mop,Home Essentials,158.29,2025-02-10,0.12,13
Lamb Chops,Meat & Seafood,45.06,2025-05-28,0.26,12
Salmon Fillet,Meat & Seafood,197.91,2025-06-13,0.1,15
Green Tea,Beverages,22.69,2025-05-01,0.03,15
French Fries,Frozen Foods,232.15,2025-05-17,0.21,2
Beef Mince,Meat & Seafood,292.91,2025-07-19,0.32,5
Aluminium Foil,Home Essentials,107.34,2025-02-26,0.29,11
French Fries,Frozen Foods,227.48,2025-03-05,0.3,5
Mixed Vegetables,Frozen Foods,69.51,2025-05-24,0.1,5
Carrots,Fresh Produce,37.86,2025-03-19,0.37,1
Lamb Chops,Meat & Seafood,119.61,2025-06-23,0.36,6
Cucumbers,Fresh Produce,41.83,2025-02-01,0.36,12
Mixed Vegetables,Frozen Foods,237.64,2025-06-28,0.37,14
Lamb Chops,Meat & Seafood,290.23,2025-03-23,0.24,15
Tomatoes,Fresh Produce,98.17,2025-07-16,0.26,11
Ice Cream Tub,Frozen Foods,262.54,2025-04-16,0.17,15
Green Tea,Beverages,178.67,2025-07-15,0.37,9
Salmon Fillet,Meat & Seafood,103.07,2025-02-12,0.22,6
Pepsi Can,Beverages,128.85,2025-01-28,0.26,10
Cucumbers,Fresh Produce,22.57,2025-04-29,0.32,15
Orange Juice,Beverages,36.79,2025-03-17,0.15,10
Beef Mince,Meat & Seafood,114.58,2025-06-26,0.28,13
White Bread,Bakery,205.93,2025-05-05,0.33,6
Detergent,Home Essentials,230.44,2025-04-24,0.38,13
Chocolate Cake,Bakery,6.37,2025-04-23,0.36,1
Chocolate Cake,Bakery,297.25,2025-04-19,0.33,4
Carrots,Fresh Produce,261.41,2025-01-23,0.35,9
Orange Juice,Beverages,125.02,2025-04-24,0.29,5
Mop,Home Essentials,121.21,2025-03-20,0.06,2
Detergent,Home Essentials,38.97,2025-03-13,0.04,10
Coca-Cola Bottle,Beverages,137.66,2025-05-16,0.11,2
Beef Mince,Meat & Seafood,101.06,2025-04-21,0.17,8
Bananas,Fresh Produce,278.21,2025-07-23,0.37,13
French Fries,Frozen Foods,253.1,2025-02-21,0.24,1
Beef Mince,Meat & Seafood,71.27,2025-06-07,0.3,7
Detergent,Home Essentials,185.43,2025-04-30,0.21,8
Green Tea,Beverages,54.43,2025-02-05,0.18,12
Pepsi Can,Beverages,11.88,2025-05-15,0.24,2
Donuts,Bakery,15.55,2025-06-10,0.04,6
Carrots,Fresh Produce,71.54,2025-04-19,0.2,13
Pita Bread,Bakery,50.29,2025-04-01,0.06,13
Frozen Pizza,Frozen Foods,161.89,2025-06-06,0.38,6
Tomatoes,Fresh Produce,100.53,2025-04-24,0.18,5
Pita Bread,Bakery,169.82,2025-05-29,0.06,11
Donuts,Bakery,193.86,2025-05-16,0.23,8
Frozen Pizza,Frozen Foods,135.48,2025-07-19,0.12,9
Tissue Box,Home Essentials,111.34,2025-03-12,0.1,5
Ice Cream Tub,Frozen Foods,49.15,2025-06-21,0.23,14
Chocolate Cake,Bakery,231.55,2025-02-14,0.3,1
Red Bull,Beverages,283.02,2025-05-09,0.0,5
Tissue Box,Home Essentials,37.86,2025-04-15,0.1,11
Mixed Vegetables,Frozen Foods,84.46,2025-05-04,0.23,6
Chocolate Cake,Bakery,57.33,2025-03-31,0.12,9
Donuts,Bakery,107.69,2025-05-11,0.06,14
French Fries,Frozen Foods,278.22,2025-02-09,0.17,10
Tissue Box,Home Essentials,261.28,2025-06-13,0.12,5
Carrots,Fresh Produce,252.22,2025-07-05,0.24,14
Frozen Pizza,Frozen Foods,210.66,2025-07-15,0.24,10
Tissue Box,Home Essentials,119.21,2025-02-13,0.15,8
Tissue Box,Home Essentials,116.15,2025-04-06,0.31,10
Frozen Pizza,Frozen Foods,259.66,2025-05-24,0.03,12
Salmon Fillet,Meat & Seafood,231.74,2025-03-17,0.04,13
Pepsi Can,Beverages,285.41,2025-06-27,0.17,13
Pepsi Can,Beverages,245.74,2025-07-21,0.27,8
Air Freshener,Home Essentials,84.57,2025-06-08,0.11,7
Aluminium Foil,Home Essentials,137.84,2025-07-16,0.32,9
Salmon Fillet,Meat & Seafood,217.11,2025-04-14,0.38,10
Chicken Nuggets,Frozen Foods,151.72,2025-07-18,0.3,4
White Bread,Bakery,257.04,2025-01-31,0.26,2
White Bread,Bakery,18.14,2025-03-24,0.24,12
Detergent,Home Essentials,197.75,2025-07-21,0.05,6
Apples,Fresh Produce,151.46,2025-07-16,0.3,14
Detergent,Home Essentials,233.06,2025-04-28,0.31,8
Pita Bread,Bakery,54.03,2025-05-20,0.03,2
Detergent,Home Essentials,225.98,2025-04-20,0.01,13
Air Freshener,Home Essentials,86.56,2025-05-13,0.26,7
French Fries,Frozen Foods,260.51,2025-02-22,0.14,14
Chocolate Cake,Bakery,199.2,2025-04-19,0.2,6
Bananas,Fresh Produce,149.91,2025-05-21,0.08,9
Donuts,Bakery,170.94,2025-02-21,0.32,7
Chocolate Cake,Bakery,72.92,2025-03-20,0.09,3
Prawns,Meat & Seafood,195.96,2025-06-18,0.1,4
Beef Mince,Meat & Seafood,265.31,2025-02-14,0.37,5
Prawns,Meat & Seafood,42.45,2025-03-16,0.18,2
Prawns,Meat & Seafood,139.65,2025-07-06,0.04,2
Pepsi Can,Beverages,194.07,2025-03-22,0.38,5
Chocolate Cake,Bakery,278.39,2025-01-23,0.24,14
Tissue Box,Home Essentials,214.71,2025-07-19,0.33,14
Prawns,Meat & Seafood,256.09,2025-02-07,0.18,8
Tissue Box,Home Essentials,267.29,2025-07-11,0.34,11
Red Bull,Beverages,205.79,2025-06-25,0.38,12
Chicken Nuggets,Frozen Foods,236.49,2025-06-11,0.34,4
Air Freshener,Home Essentials,114.16,2025-03-26,0.09,5
Coca-Cola Bottle,Beverages,282.11,2025-04-14,0.32,3
Lamb Chops,Meat & Seafood,58.15,2025-03-30,0.01,5
Chocolate Cake,Bakery,101.04,2025-06-14,0.35,10
Lamb Chops,Meat & Seafood,271.5,2025-06-25,0.4,15
Croissant,Bakery,173.82,2025-05-03,0.33,10
Detergent,Home Essentials,283.07,2025-06-02,0.05,14
Cucumbers,Fresh Produce,218.6,2025-03-02,0.12,5
Croissant,Bakery,87.58,2025-07-17,0.09,11
Red Bull,Beverages,277.21,2025-02-24,0.39,8
Aluminium Foil,Home Essentials,7.87,2025-05-27,0.2,3
Chicken Breast,Meat & Seafood,36.04,2025-02-18,0.2,12
Chocolate Cake,Bakery,213.25,2025-03-15,0.01,12
Bananas,Fresh Produce,299.37,2025-02-21,0.11,1
Prawns,Meat & Seafood,200.3,2025-04-13,0.35,14
Croissant,Bakery,117.19,2025-05-21,0.2,11
Coca-Cola Bottle,Beverages,73.76,2025-07-24,0.18,11
Beef Mince,Meat & Seafood,261.32,2025-05-18,0.3,4
Detergent,Home Essentials,202.98,2025-03-09,0.18,8
Carrots,Fresh Produce,207.77,2025-06-30,0.15,14
Pita Bread,Bakery,20.46,2025-02-25,0.37,5
Tissue Box,Home Essentials,170.38,2025-07-20,0.29,3
Orange Juice,Beverages,138.89,2025-02-02,0.03,1
Mixed Vegetables,Frozen Foods,227.21,2025-03-30,0.14,1
Mixed Vegetables,Frozen Foods,112.23,2025-01-28,0.1,1
Chicken Breast,Meat & Seafood,158.67,2025-04-27,0.3,12
Air Freshener,Home Essentials,175.24,2025-06-20,0.2,1
Ice Cream Tub,Frozen Foods,109.4,2025-03-14,0.35,10
Lamb Chops,Meat & Seafood,237.66,2025-05-26,0.29,1
Prawns,Meat & Seafood,96.37,2025-06-30,0.05,12
Bananas,Fresh Produce,115.98,2025-03-18,0.29,2
Beef Mince,Meat & Seafood,205.62,2025-07-18,0.02,1
Coca-Cola Bottle,Beverages,171.45,2025-07-23,0.38,8
Pepsi Can,Beverages,188.6,2025-05-06,0.34,3
Chicken Breast,Meat & Seafood,65.97,2025-04-15,0.36,2
Chicken Breast,Meat & Seafood,250.52,2025-02-01,0.34,5
Green Tea,Beverages,207.6,2025-07-03,0.06,5
Mop,Home Essentials,255.09,2025-04-10,0.3,10
French Fries,Frozen Foods,243.6,2025-02-05,0.02,9
Air Freshener,Home Essentials,186.63,2025-07-24,0.04,9
Air Freshener,Home Essentials,140.5,2025-05-27,0.23,10
Apples,Fresh Produce,161.89,2025-02-09,0.34,14
White Bread,Bakery,266.18,2025-01-25,0.38,5
Chicken Nuggets,Frozen Foods,275.69,2025-05-29,0.04,10
Aluminium Foil,Home Essentials,274.06,2025-04-26,0.14,13
Beef Mince,Meat & Seafood,273.49,2025-05-16,0.11,13
Apples,Fresh Produce,207.42,2025-04-13,0.39,1
Aluminium Foil,Home Essentials,179.96,2025-04-29,0.14,7
Coca-Cola Bottle,Beverages,196.74,2025-06-09,0.27,4
Chicken Breast,Meat & Seafood,55.52,2025-07-05,0.28,1
Tomatoes,Fresh Produce,177.23,2025-05-13,0.34,10
Beef Mince,Meat & Seafood,178.67,2025-07-08,0.3,9
Cucumbers,Fresh Produce,67.62,2025-01-29,0.03,11
Bananas,Fresh Produce,267.64,2025-03-05,0.13,7
White Bread,Bakery,292.31,2025-07-05,0.38,3
Orange Juice,Beverages,30.7,2025-07-15,0.15,3
Aluminium Foil,Home Essentials,192.92,2025-03-21,0.34,2
Chicken Breast,Meat & Seafood,142.73,2025-04-05,0.39,4
Prawns,Meat & Seafood,185.31,2025-03-11,0.27,13
Beef Mince,Meat & Seafood,143.98,2025-02-18,0.06,10
Prawns,Meat & Seafood,266.89,2025-06-14,0.15,13
Donuts,Bakery,289.21,2025-04-18,0.37,9
Chicken Nuggets,Frozen Foods,5.1,2025-05-14,0.02,10
Chicken Nuggets,Frozen Foods,76.21,2025-03-17,0.04,1
Mop,Home Essentials,164.99,2025-07-06,0.03,4
Tissue Box,Home Essentials,81.2,2025-02-05,0.27,8
Chocolate Cake,Bakery,11.12,2025-07-07,0.02,11
Tissue Box,Home Essentials,223.0,2025-06-05,0.23,9
Mixed Vegetables,Frozen Foods,71.61,2025-03-22,0.26,12
Chocolate Cake,Bakery,246.39,2025-04-23,0.22,3
Frozen Pizza,Frozen Foods,129.08,2025-03-31,0.26,9
Ice Cream Tub,Frozen Foods,37.89,2025-05-27,0.11,2
Green Tea,Beverages,56.21,2025-05-02,0.32,6
Carrots,Fresh Produce,119.54,2025-03-15,0.02,11
Chicken Nuggets,Frozen Foods,32.75,2025-06-21,0.29,2
Beef Mince,Meat & Seafood,26.88,2025-06-28,0.21,9
Apples,Fresh Produce,200.32,2025-05-17,0.02,12
Mixed Vegetables,Frozen Foods,55.44,2025-04-28,0.02,6
Prawns,Meat & Seafood,169.2,2025-04-09,0.3,11
Green Tea,Beverages,81.77,2025-04-04,0.11,1
Green Tea,Beverages,149.99,2025-04-21,0.25,8
Salmon Fillet,Meat & Seafood,251.52,2025-02-26,0.08,5
Air Freshener,Home Essentials,49.5,2025-03-07,0.39,8
Pita Bread,Bakery,126.43,2025-03-15,0.27,8
Aluminium Foil,Home Essentials,261.62,2025-04-07,0.29,3
Tissue Box,Home Essentials,217.3,2025-03-14,0.18,2
Chocolate Cake,Bakery,108.36,2025-03-04,0.29,4
Salmon Fillet,Meat & Seafood,82.31,2025-04-12,0.27,10
Bananas,Fresh Produce,124.89,2025-07-04,0.29,11
Beef Mince,Meat & Seafood,43.77,2025-03-25,0.36,1
Carrots,Fresh Produce,91.09,2025-06-08,0.07,10
Green Tea,Beverages,53.54,2025-05-22,0.14,2
Mixed Vegetables,Frozen Foods,38.94,2025-07-13,0.16,2
French Fries,Frozen Foods,11.5,2025-04-24,0.07,15
Croissant,Bakery,146.99,2025-04-12,0.0,4
Tissue Box,Home Essentials,47.56,2025-02-17,0.24,2
Red Bull,Beverages,107.06,2025-03-04,0.1,5
Chicken Nuggets,Frozen Foods,71.89,2025-04-09,0.38,9
Mixed Vegetables,Frozen Foods,75.36,2025-02-15,0.38,7
White Bread,Bakery,133.0,2025-03-31,0.31,3
Tomatoes,Fresh Produce,119.66,2025-03-23,0.15,4
Red Bull,Beverages,234.95,2025-03-24,0.05,5
Mop,Home Essentials,126.53,2025-04-03,0.01,13
Pepsi Can,Beverages,48.64,2025-03-11,0.18,7
Croissant,Bakery,110.78,2025-05-12,0.3,15
Chicken Breast,Meat & Seafood,124.62,2025-07-08,0.1,6
Chocolate Cake,Bakery,29.98,2025-06-09,0.06,12
Ice Cream Tub,Frozen Foods,278.84,2025-03-15,0.3,14
Mixed Vegetables,Frozen Foods,247.44,2025-06-03,0.12,12
Chocolate Cake,Bakery,162.42,2025-02-23,0.25,4
Chicken Nuggets,Frozen Foods,227.91,2025-05-16,0.11,11
Croissant,Bakery,280.57,2025-05-01,0.29,12
Donuts,Bakery,289.33,2025-01-24,0.2,15
Aluminium Foil,Home Essentials,178.37,2025-03-11,0.33,12
Prawns,Meat & Seafood,172.31,2025-05-11,0.11,12
Donuts,Bakery,76.75,2025-05-15,0.02,15
Donuts,Bakery,265.68,2025-07-04,0.01,2
Mop,Home Essentials,252.89,2025-05-16,0.37,4
Donuts,Bakery,123.28,2025-03-16,0.35,15
Aluminium Foil,Home Essentials,13.34,2025-04-16,0.06,2
Croissant,Bakery,245.41,2025-05-31,0.35,15
Croissant,Bakery,255.78,2025-07-17,0.28,1
Tomatoes,Fresh Produce,226.11,2025-03-21,0.18,10
Donuts,Bakery,179.94,2025-07-21,0.27,2
Red Bull,Beverages,208.6,2025-02-10,0.24,15
Beef Mince,Meat & Seafood,205.94,2025-06-30,0.34,1
White Bread,Bakery,80.75,2025-04-25,0.08,4
Coca-Cola Bottle,Beverages,287.38,2025-05-20,0.12,11
Prawns,Meat & Seafood,54.79,2025-05-09,0.08,13
Aluminium Foil,Home Essentials,43.27,2025-05-04,0.08,12
Tomatoes,Fresh Produce,13.45,2025-06-04,0.39,13
Detergent,Home Essentials,235.14,2025-03-25,0.04,14
Aluminium Foil,Home Essentials,274.88,2025-05-21,0.03,14
Aluminium Foil,Home Essentials,91.29,2025-07-16,0.36,9
Tissue Box,Home Essentials,200.66,2025-03-08,0.25,12
Tomatoes,Fresh Produce,212.18,2025-05-16,0.04,14
Detergent,Home Essentials,199.98,2025-04-16,0.2,4
Coca-Cola Bottle,Beverages,105.15,2025-04-29,0.4,9
Apples,Fresh Produce,116.7,2025-02-06,0.22,14
Coca-Cola Bottle,Beverages,255.46,2025-07-01,0.05,2
Aluminium Foil,Home Essentials,221.28,2025-05-14,0.37,12
Prawns,Meat & Seafood,160.34,2025-05-14,0.35,13
Mop,Home Essentials,79.46,2025-07-09,0.11,2
Salmon Fillet,Meat & Seafood,35.94,2025-06-25,0.04,2
Donuts,Bakery,290.24,2025-05-30,0.14,10
Red Bull,Beverages,154.36,2025-06-29,0.25,4
Donuts,Bakery,252.95,2025-07-22,0.17,2
Aluminium Foil,Home Essentials,19.64,2025-06-18,0.26,4
Chicken Breast,Meat & Seafood,42.68,2025-05-25,0.23,11
Carrots,Fresh Produce,64.09,2025-03-03,0.21,11
Coca-Cola Bottle,Beverages,33.83,2025-06-12,0.27,9
Salmon Fillet,Meat & Seafood,192.43,2025-04-28,0.06,14
Salmon Fillet,Meat & Seafood,116.35,2025-05-13,0.24,13
Carrots,Fresh Produce,134.81,2025-06-02,0.04,11
French Fries,Frozen Foods,52.32,2025-04-04,0.06,7
Tissue Box,Home Essentials,32.68,2025-05-03,0.04,2
Cucumbers,Fresh Produce,31.85,2025-07-22,0.09,8
Green Tea,Beverages,141.48,2025-05-26,0.4,12
Chicken Nuggets,Frozen Foods,137.77,2025-05-24,0.21,3
Ice Cream Tub,Frozen Foods,129.09,2025-04-05,0.23,4
Red Bull,Beverages,165.13,2025-05-01,0.1,2
Carrots,Fresh Produce,197.24,2025-04-18,0.38,9
Coca-Cola Bottle,Beverages,44.48,2025-05-14,0.23,9
Cucumbers,Fresh Produce,158.24,2025-07-17,0.24,10
Orange Juice,Beverages,206.04,2025-07-17,0.04,10
Green Tea,Beverages,166.05,2025-06-26,0.05,10
Carrots,Fresh Produce,259.71,2025-07-24,0.24,11
Chicken Breast,Meat & Seafood,5.9,2025-03-27,0.29,9
Lamb Chops,Meat & Seafood,231.23,2025-01-31,0.32,15
Donuts,Bakery,216.19,2025-07-14,0.2,6
Mixed Vegetables,Frozen Foods,215.67,2025-06-13,0.28,6
Ice Cream Tub,Frozen Foods,33.17,2025-03-02,0.02,8
Orange Juice,Beverages,50.66,2025-03-23,0.3,6
Ice Cream Tub,Frozen Foods,248.15,2025-04-18,0.07,2
Mixed Vegetables,Frozen Foods,71.09,2025-03-09,0.02,3
Ice Cream Tub,Frozen Foods,271.9,2025-07-04,0.14,5
French Fries,Frozen Foods,38.37,2025-03-03,0.18,3
Chicken Nuggets,Frozen Foods,163.58,2025-04-26,0.19,14
Frozen Pizza,Frozen Foods,136.05,2025-05-17,0.1,4
Aluminium Foil,Home Essentials,246.69,2025-06-17,0.35,5
Mixed Vegetables,Frozen Foods,275.9,2025-01-26,0.29,13
Mixed Vegetables,Frozen Foods,63.48,2025-01-23,0.32,14
Chocolate Cake,Bakery,29.25,2025-02-12,0.24,1
Red Bull,Beverages,82.32,2025-05-21,0.29,4
Bananas,Fresh Produce,263.94,2025-07-03,0.04,1
Tomatoes,Fresh Produce,124.86,2025-03-18,0.35,10
Salmon Fillet,Meat & Seafood,265.83,2025-06-29,0.15,12
Detergent,Home Essentials,289.03,2025-02-14,0.11,2
Aluminium Foil,Home Essentials,221.22,2025-06-03,0.34,2
Pita Bread,Bakery,206.24,2025-05-21,0.14,3
Mixed Vegetables,Frozen Foods,69.6,2025-02-06,0.32,10
Pepsi Can,Beverages,184.31,2025-02-26,0.18,10
Croissant,Bakery,87.26,2025-04-19,0.24,6
Green Tea,Beverages,168.0,2025-06-22,0.07,10
White Bread,Bakery,293.25,2025-02-09,0.24,12
Frozen Pizza,Frozen Foods,175.98,2025-07-05,0.15,8
Pepsi Can,Beverages,48.99,2025-04-17,0.36,11
Beef Mince,Meat & Seafood,58.71,2025-06-21,0.06,5
Tissue Box,Home Essentials,293.39,2025-04-10,0.29,8
Pita Bread,Bakery,179.49,2025-04-17,0.4,8
White Bread,Bakery,216.89,2025-02-25,0.0,15
Ice Cream Tub,Frozen Foods,140.09,2025-06-25,0.26,2
Green Tea,Beverages,59.95,2025-06-15,0.33,2
Pepsi Can,Beverages,37.67,2025-05-09,0.39,4
White Bread,Bakery,57.32,2025-05-17,0.21,8
Croissant,Bakery,157.13,2025-01-30,0.05,3
Air Freshener,Home Essentials,171.66,2025-01-26,0.27,12
Bananas,Fresh Produce,36.21,2025-05-19,0.32,4
Pepsi Can,Beverages,101.11,2025-07-04,0.26,4
Air Freshener,Home Essentials,177.5,2025-03-30,0.36,11
Lamb Chops,Meat & Seafood,176.78,2025-06-28,0.31,9
Chicken Nuggets,Frozen Foods,81.69,2025-03-26,0.24,3
Aluminium Foil,Home Essentials,88.8,2025-03-26,0.22,14
Chocolate Cake,Bakery,222.99,2025-05-24,0.37,4
Chocolate Cake,Bakery,67.74,2025-06-11,0.18,5
Coca-Cola Bottle,Beverages,248.49,2025-07-22,0.22,5
Green Tea,Beverages,266.51,2025-03-31,0.32,11
Apples,Fresh Produce,76.61,2025-07-12,0.01,6
Chicken Nuggets,Frozen Foods,64.17,2025-07-04,0.03,14
Coca-Cola Bottle,Beverages,251.94,2025-04-30,0.27,7
Donuts,Bakery,134.13,2025-05-07,0.18,11
Salmon Fillet,Meat & Seafood,104.85,2025-04-16,0.37,9
Apples,Fresh Produce,243.78,2025-05-07,0.1,7
Coca-Cola Bottle,Beverages,184.7,2025-04-05,0.25,7
White Bread,Bakery,109.08,2025-03-18,0.09,11
Orange Juice,Beverages,152.13,2025-04-14,0.01,8
Apples,Fresh Produce,24.64,2025-05-18,0.12,2
Bananas,Fresh Produce,157.43,2025-05-05,0.28,11
Donuts,Bakery,60.78,2025-07-09,0.04,11
Tomatoes,Fresh Produce,152.29,2025-03-06,0.13,15
Mop,Home Essentials,269.79,2025-03-29,0.15,2
Croissant,Bakery,299.17,2025-06-21,0.32,15
