sales_id,product_id,store_id,date_id,price,discount,quantity,product_name,category,store_name,city,date_sold,day,month,year,quarter,weekday,net_price,revenue
5771482,157,3,2025-07-14,3096.6,0.04,9,Milk,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-07-14,14,7,2025,3,Monday,2972.736,26754.624
5771483,603,3,2025-07-04,3048.48,0.26,3,Maybelline Mascara,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-07-04,4,7,2025,3,Friday,2255.8752,6767.625599999999
5771484,602,3,2025-05-24,2489.28,0.1,4,Toilet Paper,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-05-24,24,5,2025,2,Saturday,2240.3520000000003,8961.408000000001
5771485,623,3,2025-02-09,2604.22,0.0,5,Panasonic Microwave,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-02-09,9,2,2025,1,Sunday,2604.22,13021.099999999999
5771486,606,3,2025-03-19,3473.7,0.45,3,Samsung Galaxy S22,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-03-19,19,3,2025,1,Wednesday,1910.535,5731.6050000000005
5771487,355,3,2025-06-08,3359.64,0.32,8,MacBook Air,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-06-08,8,6,2025,2,Sunday,2284.5552,18276.4416
5771488,431,3,2025-07-23,835.07,0.45,7,Gillette Razor,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-07-23,23,7,2025,3,Wednesday,459.28850000000006,3215.0195000000003
5771489,79,3,2025-07-14,392.76,0.03,1,iPhone 13,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-07-14,14,7,2025,3,Monday,380.9772,380.9772
5771490,602,3,2025-02-04,2029.18,0.23,6,Toilet Paper,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-02-04,4,2,2025,1,Tuesday,1562.4686000000002,9374.8116
5771491,616,3,2025-05-24,4961.12,0.04,5,Brown Bread,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-05-24,24,5,2025,2,Saturday,4762.6752,23813.375999999997
5771492,615,3,2025-06-13,1724.18,0.06,5,Tide Detergent,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-06-13,13,6,2025,2,Friday,1620.7292,8103.646
5771493,81,3,2025-05-15,1206.26,0.26,2,Dove Soap,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-05-15,15,5,2025,2,Thursday,892.6324,1785.2648
5771494,532,3,2025-04-10,2269.21,0.21,8,Samsung TV,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-04-10,10,4,2025,2,Thursday,1792.6759000000002,14341.407200000001
5771495,258,3,2025-05-30,497.2,0.46,3,Lenovo ThinkPad,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-05-30,30,5,2025,2,Friday,268.488,805.4639999999999
5771496,532,3,2025-07-04,920.04,0.41,1,Samsung TV,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-07-04,4,7,2025,3,Friday,542.8236,542.8236
5771497,421,3,2025-02-01,1754.18,0.09,6,HP Spectre x360,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-02-01,1,2,2025,1,Saturday,1596.3038000000001,9577.822800000002
5771498,157,3,2025-03-31,1268.95,0.48,7,Milk,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-03-31,31,3,2025,1,Monday,659.854,4618.978
5771499,258,3,2025-07-20,4252.18,0.21,2,Lenovo ThinkPad,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-07-20,20,7,2025,3,Sunday,3359.2222,6718.4444
5771500,602,3,2025-03-10,725.73,0.24,6,Toilet Paper,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-03-10,10,3,2025,1,Monday,551.5548,3309.3288000000002
5771501,258,3,2025-06-27,3342.31,0.31,5,Lenovo ThinkPad,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-06-27,27,6,2025,2,Friday,2306.1938999999998,11530.9695
5771502,157,3,2025-03-06,3354.22,0.23,1,Milk,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-03-06,6,3,2025,1,Thursday,2582.7493999999997,2582.7493999999997
5771503,79,3,2025-01-24,1639.71,0.01,8,iPhone 13,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-01-24,24,1,2025,1,Friday,1623.3129000000001,12986.503200000001
5771504,167,3,2025-05-22,853.81,0.47,6,Sony Headphones,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-05-22,22,5,2025,2,Thursday,452.5193,2715.1158
5771505,532,3,2025-02-05,643.7,0.48,5,Samsung TV,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-02-05,5,2,2025,1,Wednesday,334.72400000000005,1673.6200000000003
5771506,623,3,2025-04-23,372.89,0.29,10,Panasonic Microwave,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-04-23,23,4,2025,2,Wednesday,264.7519,2647.519
5771507,603,3,2025-04-12,3737.75,0.13,1,Maybelline Mascara,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-04-12,12,4,2025,2,Saturday,3251.8425,3251.8425
5771508,86,3,2025-05-21,2310.66,0.43,8,Basmati Rice,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-05-21,21,5,2025,2,Wednesday,1317.0762,10536.6096
5771509,444,3,2025-07-11,430.84,0.24,5,Asus ZenBook,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-07-11,11,7,2025,3,Friday,327.4384,1637.192
5771510,421,3,2025-02-25,1473.11,0.32,10,HP Spectre x360,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-02-25,25,2,2025,1,Tuesday,1001.7147999999999,10017.148
5771511,90,3,2025-04-20,2778.98,0.49,7,Dell XPS 13,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-04-20,20,4,2025,2,Sunday,1417.2798,9920.9586
5771512,258,3,2025-03-02,2810.69,0.39,5,Lenovo ThinkPad,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-03-02,2,3,2025,1,Sunday,1714.5209,8572.6045
5771513,157,3,2025-02-09,3983.34,0.02,4,Milk,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-02-09,9,2,2025,1,Sunday,3903.6732,15614.6928
5771514,602,3,2025-05-18,1120.67,0.04,1,Toilet Paper,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-05-18,18,5,2025,2,Sunday,1075.8432,1075.8432
5771515,162,3,2025-03-12,1709.13,0.0,2,Eggs,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-03-12,12,3,2025,1,Wednesday,1709.13,3418.26
5771516,444,3,2025-04-04,2909.3,0.45,2,Asus ZenBook,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-04-04,4,4,2025,2,Friday,1600.1150000000002,3200.2300000000005
5771517,434,3,2025-02-19,856.8,0.34,2,L'Oreal Shampoo,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-02-19,19,2,2025,1,Wednesday,565.4879999999999,1130.9759999999999
5771518,167,3,2025-06-11,1483.66,0.26,3,Sony Headphones,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-06-11,11,6,2025,2,Wednesday,1097.9084,3293.7252
5771519,244,3,2025-03-14,4980.49,0.49,9,Xiaomi Mi 12,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-03-14,14,3,2025,1,Friday,2540.0499,22860.449099999998
5771520,162,3,2025-04-06,3623.59,0.13,10,Eggs,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-04-06,6,4,2025,2,Sunday,3152.5233000000003,31525.233000000004
5771521,425,3,2025-06-16,4824.58,0.45,3,Olive Oil,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-06-16,16,6,2025,2,Monday,2653.5190000000002,7960.557000000001
5771522,603,3,2025-05-03,2157.72,0.09,2,Maybelline Mascara,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-05-03,3,5,2025,2,Saturday,1963.5251999999998,3927.0503999999996
5771523,244,3,2025-06-17,4376.23,0.32,6,Xiaomi Mi 12,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-06-17,17,6,2025,2,Tuesday,2975.8363999999992,17855.018399999994
5771524,431,3,2025-05-20,2696.24,0.36,9,Gillette Razor,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-05-20,20,5,2025,2,Tuesday,1725.5936,15530.3424
5771525,429,3,2025-04-28,2995.92,0.49,2,Philips Iron,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-04-28,28,4,2025,2,Monday,1527.9192,3055.8384
5771526,86,3,2025-05-18,4049.0,0.21,4,Basmati Rice,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-05-18,18,5,2025,2,Sunday,3198.71,12794.84
5771527,623,3,2025-04-28,281.38,0.38,7,Panasonic Microwave,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-04-28,28,4,2025,2,Monday,174.4556,1221.1892
5771528,606,3,2025-03-31,3068.59,0.31,6,Samsung Galaxy S22,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-03-31,31,3,2025,1,Monday,2117.3271,12703.962599999999
5771529,539,3,2025-04-03,19.03,0.3,9,Huawei Mate 50,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-04-03,3,4,2025,2,Thursday,13.321,119.889
5771530,343,3,2025-01-29,559.82,0.19,10,Fairy Dishwashing,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-01-29,29,1,2025,1,Wednesday,453.45420000000007,4534.542
5771531,70,3,2025-06-25,1800.55,0.35,9,Floor Cleaner,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-06-25,25,6,2025,2,Wednesday,1170.3575,10533.2175
5771532,244,3,2025-04-28,1450.66,0.41,5,Xiaomi Mi 12,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-04-28,28,4,2025,2,Monday,855.8894000000001,4279.447000000001
5771533,429,3,2025-05-11,1557.34,0.1,6,Philips Iron,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-05-11,11,5,2025,2,Sunday,1401.606,8409.636
5771534,429,3,2025-02-06,4445.52,0.32,4,Philips Iron,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-02-06,6,2,2025,1,Thursday,3022.9536,12091.8144
5771535,162,3,2025-05-20,2903.23,0.31,8,Eggs,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-05-20,20,5,2025,2,Tuesday,2003.2287,16025.8296
5771536,602,3,2025-02-13,2281.92,0.47,10,Toilet Paper,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-02-13,13,2,2025,1,Thursday,1209.4176,12094.176
5771537,86,3,2025-07-11,3239.18,0.21,3,Basmati Rice,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-07-11,11,7,2025,3,Friday,2558.9522,7676.856600000001
5771538,421,3,2025-03-22,3129.77,0.33,5,HP Spectre x360,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-03-22,22,3,2025,1,Saturday,2096.9458999999997,10484.729499999998
5771539,616,3,2025-04-28,3533.74,0.16,7,Brown Bread,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-04-28,28,4,2025,2,Monday,2968.3415999999997,20778.3912
5771540,90,3,2025-06-13,1511.61,0.34,3,Dell XPS 13,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-06-13,13,6,2025,2,Friday,997.6625999999998,2992.9877999999994
5771541,157,3,2025-02-16,3362.87,0.43,6,Milk,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-02-16,16,2,2025,1,Sunday,1916.8359,11501.0154
5771542,518,3,2025-05-17,906.0,0.2,5,OnePlus 10,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-05-17,17,5,2025,2,Saturday,724.8000000000001,3624.0000000000005
5771543,425,3,2025-03-02,1417.02,0.27,6,Olive Oil,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-03-02,2,3,2025,1,Sunday,1034.4246,6206.5476
5771544,70,3,2025-03-31,70.9,0.07,1,Floor Cleaner,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-03-31,31,3,2025,1,Monday,65.937,65.937
5771545,425,3,2025-03-17,2369.13,0.21,3,Olive Oil,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-03-17,17,3,2025,1,Monday,1871.6127000000001,5614.838100000001
5771546,628,3,2025-04-04,437.41,0.26,9,LG Refrigerator,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-04-04,4,4,2025,2,Friday,323.6834,2913.1506
5771547,616,3,2025-07-24,4049.3,0.35,3,Brown Bread,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-07-24,24,7,2025,3,Thursday,2632.045,7896.135
5771548,615,3,2025-07-09,2392.08,0.34,4,Tide Detergent,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-07-09,9,7,2025,3,Wednesday,1578.7727999999997,6315.091199999999
5771549,434,3,2025-02-14,3931.67,0.41,3,L'Oreal Shampoo,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-02-14,14,2,2025,1,Friday,2319.6853000000006,6959.055900000001
5771550,157,3,2025-02-18,1616.55,0.15,4,Milk,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-02-18,18,2,2025,1,Tuesday,1374.0674999999999,5496.2699999999995
5771551,244,3,2025-06-22,617.43,0.46,5,Xiaomi Mi 12,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-06-22,22,6,2025,2,Sunday,333.4122,1667.061
5771552,602,3,2025-07-15,2541.63,0.04,2,Toilet Paper,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-07-15,15,7,2025,3,Tuesday,2439.9648,4879.9296
5771553,90,3,2025-04-27,2238.65,0.02,3,Dell XPS 13,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-04-27,27,4,2025,2,Sunday,2193.877,6581.630999999999
5771554,70,3,2025-02-23,2010.17,0.23,10,Floor Cleaner,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-02-23,23,2,2025,1,Sunday,1547.8309000000002,15478.309000000001
5771555,343,3,2025-05-09,1226.98,0.01,9,Fairy Dishwashing,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-05-09,9,5,2025,2,Friday,1214.7102,10932.3918
5771556,518,3,2025-02-13,2006.76,0.16,9,OnePlus 10,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-02-13,13,2,2025,1,Thursday,1685.6784,15171.1056
5771557,86,3,2025-03-28,1303.62,0.18,1,Basmati Rice,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-03-28,28,3,2025,1,Friday,1068.9684,1068.9684
5771558,421,3,2025-07-19,2532.36,0.19,6,HP Spectre x360,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-07-19,19,7,2025,3,Saturday,2051.2116,12307.2696
5771559,434,3,2025-06-02,4079.68,0.08,9,L'Oreal Shampoo,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-06-02,2,6,2025,2,Monday,3753.3056,33779.750400000004
5771560,628,3,2025-05-22,2138.67,0.22,5,LG Refrigerator,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-05-22,22,5,2025,2,Thursday,1668.1626,8340.813
5771561,628,3,2025-04-10,3369.06,0.01,5,LG Refrigerator,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-04-10,10,4,2025,2,Thursday,3335.3694,16676.847
5771562,434,3,2025-06-02,2699.53,0.38,8,L'Oreal Shampoo,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-06-02,2,6,2025,2,Monday,1673.7086000000002,13389.668800000001
5771563,90,3,2025-07-14,3437.63,0.28,3,Dell XPS 13,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-07-14,14,7,2025,3,Monday,2475.0936,7425.2808
5771564,444,3,2025-01-25,2807.24,0.17,5,Asus ZenBook,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-01-25,25,1,2025,1,Saturday,2330.0091999999995,11650.045999999998
5771565,444,3,2025-04-18,4835.18,0.01,10,Asus ZenBook,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-04-18,18,4,2025,2,Friday,4786.8282,47868.282
5771566,429,3,2025-07-08,728.19,0.27,9,Philips Iron,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-07-08,8,7,2025,3,Tuesday,531.5787,4784.2083
5771567,606,3,2025-07-24,235.31,0.27,5,Samsung Galaxy S22,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-07-24,24,7,2025,3,Thursday,171.7763,858.8815
5771568,355,3,2025-01-25,2897.12,0.33,4,MacBook Air,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-01-25,25,1,2025,1,Saturday,1941.0703999999996,7764.281599999998
5771569,90,3,2025-05-24,4222.96,0.42,7,Dell XPS 13,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-05-24,24,5,2025,2,Saturday,2449.3168000000005,17145.217600000004
5771570,357,3,2025-05-03,2600.98,0.27,2,Nivea Lotion,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-05-03,3,5,2025,2,Saturday,1898.7154,3797.4308
5771571,421,3,2025-03-02,3874.37,0.32,1,HP Spectre x360,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-03-02,2,3,2025,1,Sunday,2634.5715999999998,2634.5715999999998
5771572,431,3,2025-04-26,3625.25,0.24,10,Gillette Razor,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-04-26,26,4,2025,2,Saturday,2755.19,27551.9
5771573,81,3,2025-05-16,2544.16,0.42,3,Dove Soap,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-05-16,16,5,2025,2,Friday,1475.6128,4426.838400000001
5771574,434,3,2025-05-29,2491.67,0.13,5,L'Oreal Shampoo,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-05-29,29,5,2025,2,Thursday,2167.7529,10838.7645
5771575,606,3,2025-02-11,3511.62,0.44,2,Samsung Galaxy S22,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-02-11,11,2,2025,1,Tuesday,1966.5072000000002,3933.0144000000005
5771576,628,3,2025-07-16,775.18,0.15,4,LG Refrigerator,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-07-16,16,7,2025,3,Wednesday,658.9029999999999,2635.6119999999996
5771577,603,3,2025-06-10,961.77,0.1,7,Maybelline Mascara,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-06-10,10,6,2025,2,Tuesday,865.593,6059.151
5771578,170,3,2025-03-29,307.23,0.09,4,Garbage Bags,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-03-29,29,3,2025,1,Saturday,279.57930000000005,1118.3172000000002
5771579,90,3,2025-02-09,1718.51,0.13,6,Dell XPS 13,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-02-09,9,2,2025,1,Sunday,1495.1037,8970.6222
5771580,603,3,2025-06-11,1966.24,0.46,1,Maybelline Mascara,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-06-11,11,6,2025,2,Wednesday,1061.7696,1061.7696
5771581,518,3,2025-02-02,4201.74,0.33,1,OnePlus 10,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-02-02,2,2,2025,1,Sunday,2815.1657999999998,2815.1657999999998
5771582,355,3,2025-05-12,115.36,0.23,3,MacBook Air,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-05-12,12,5,2025,2,Monday,88.8272,266.4816
5771583,431,3,2025-05-10,3042.05,0.24,6,Gillette Razor,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-05-10,10,5,2025,2,Saturday,2311.958,13871.748
5771584,258,3,2025-02-19,3887.02,0.46,6,Lenovo ThinkPad,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-02-19,19,2,2025,1,Wednesday,2098.9908,12593.944800000001
5771585,355,3,2025-05-31,245.7,0.15,1,MacBook Air,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-05-31,31,5,2025,2,Saturday,208.845,208.845
5771586,86,3,2025-03-17,4921.06,0.13,4,Basmati Rice,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-03-17,17,3,2025,1,Monday,4281.3222000000005,17125.288800000002
5771587,539,3,2025-06-13,3613.82,0.21,2,Huawei Mate 50,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-06-13,13,6,2025,2,Friday,2854.9178,5709.8356
5771588,258,3,2025-03-10,3646.56,0.29,3,Lenovo ThinkPad,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-03-10,10,3,2025,1,Monday,2589.0575999999996,7767.1727999999985
5771589,606,3,2025-03-23,475.99,0.03,1,Samsung Galaxy S22,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-03-23,23,3,2025,1,Sunday,461.7103,461.7103
5771590,606,3,2025-07-13,2346.92,0.27,3,Samsung Galaxy S22,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-07-13,13,7,2025,3,Sunday,1713.2516,5139.754800000001
5771591,167,3,2025-04-19,2327.57,0.1,8,Sony Headphones,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-04-19,19,4,2025,2,Saturday,2094.813,16758.504
5771592,615,3,2025-04-17,3984.72,0.0,2,Tide Detergent,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-04-17,17,4,2025,2,Thursday,3984.72,7969.44
5771593,518,3,2025-07-10,1571.7,0.41,8,OnePlus 10,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-07-10,10,7,2025,3,Thursday,927.3030000000001,7418.424000000001
5771594,615,3,2025-07-17,4211.94,0.36,3,Tide Detergent,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-07-17,17,7,2025,3,Thursday,2695.6416,8086.9248
5771595,539,3,2025-04-04,3663.57,0.42,1,Huawei Mate 50,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-04-04,4,4,2025,2,Friday,2124.8706,2124.8706
5771596,606,3,2025-02-26,4957.44,0.16,10,Samsung Galaxy S22,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-02-26,26,2,2025,1,Wednesday,4164.249599999999,41642.49599999999
5771597,81,3,2025-06-24,125.15,0.06,1,Dove Soap,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-06-24,24,6,2025,2,Tuesday,117.641,117.641
5771598,81,3,2025-02-10,3440.09,0.22,9,Dove Soap,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-02-10,10,2,2025,1,Monday,2683.2702000000004,24149.431800000002
5771599,431,3,2025-06-01,387.51,0.07,8,Gillette Razor,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-06-01,1,6,2025,2,Sunday,360.38429999999994,2883.0743999999995
5771600,429,3,2025-04-25,2060.89,0.1,5,Philips Iron,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-04-25,25,4,2025,2,Friday,1854.801,9274.005
5771601,162,3,2025-04-08,331.7,0.15,2,Eggs,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-04-08,8,4,2025,2,Tuesday,281.945,563.89
5771602,628,3,2025-05-18,3756.14,0.26,3,LG Refrigerator,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-05-18,18,5,2025,2,Sunday,2779.5436,8338.630799999999
5771603,444,3,2025-03-07,1114.59,0.45,9,Asus ZenBook,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-03-07,7,3,2025,1,Friday,613.0245,5517.220499999999
5771604,606,3,2025-06-19,3130.13,0.27,1,Samsung Galaxy S22,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-06-19,19,6,2025,2,Thursday,2284.9949,2284.9949
5771605,79,3,2025-01-29,417.54,0.12,8,iPhone 13,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-01-29,29,1,2025,1,Wednesday,367.4352,2939.4816
5771606,343,3,2025-05-22,149.17,0.46,4,Fairy Dishwashing,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-05-22,22,5,2025,2,Thursday,80.5518,322.2072
5771607,343,3,2025-05-29,2037.24,0.39,6,Fairy Dishwashing,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-05-29,29,5,2025,2,Thursday,1242.7164,7456.2984
5771608,431,3,2025-03-18,4519.81,0.21,6,Gillette Razor,Beauty,Lulu Hypermarket Al Wakrah,Qatar,2025-03-18,18,3,2025,1,Tuesday,3570.6499000000003,21423.899400000002
5771609,170,3,2025-06-03,3382.56,0.14,7,Garbage Bags,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-06-03,3,6,2025,2,Tuesday,2909.0016,20363.0112
5771610,421,3,2025-05-09,2902.7,0.5,6,HP Spectre x360,Laptops,Lulu Hypermarket Al Wakrah,Qatar,2025-05-09,9,5,2025,2,Friday,1451.35,8708.099999999999
5771611,170,3,2025-03-19,4668.71,0.43,7,Garbage Bags,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-03-19,19,3,2025,1,Wednesday,2661.1647000000003,18628.1529
5771612,86,3,2025-01-29,3000.12,0.48,7,Basmati Rice,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-01-29,29,1,2025,1,Wednesday,1560.0624,10920.4368
5771613,157,3,2025-02-21,399.11,0.11,6,Milk,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-02-21,21,2,2025,1,Friday,355.2079,2131.2474
5771614,616,3,2025-05-13,3080.7,0.31,4,Brown Bread,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-05-13,13,5,2025,2,Tuesday,2125.6829999999995,8502.731999999998
5771615,79,3,2025-02-27,1243.82,0.28,9,iPhone 13,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-02-27,27,2,2025,1,Thursday,895.5504,8059.9536
5771616,86,3,2025-07-21,1388.72,0.24,7,Basmati Rice,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-07-21,21,7,2025,3,Monday,1055.4272,7387.990400000001
5771617,606,3,2025-06-18,3248.48,0.04,6,Samsung Galaxy S22,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-06-18,18,6,2025,2,Wednesday,3118.5407999999998,18711.2448
5771618,628,3,2025-02-11,193.0,0.11,8,LG Refrigerator,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-02-11,11,2,2025,1,Tuesday,171.77,1374.16
5771619,532,3,2025-07-13,1602.96,0.4,5,Samsung TV,Electronics,Lulu Hypermarket Al Wakrah,Qatar,2025-07-13,13,7,2025,3,Sunday,961.776,4808.88
5771620,602,3,2025-03-06,1993.42,0.38,6,Toilet Paper,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-03-06,6,3,2025,1,Thursday,1235.9204,7415.5224
5771621,518,3,2025-02-12,3963.22,0.02,5,OnePlus 10,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-02-12,12,2,2025,1,Wednesday,3883.9556,19419.778
5771622,615,3,2025-04-23,655.22,0.32,6,Tide Detergent,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-04-23,23,4,2025,2,Wednesday,445.5496,2673.2976
5771623,79,3,2025-03-07,18.3,0.02,4,iPhone 13,Smartphones,Lulu Hypermarket Al Wakrah,Qatar,2025-03-07,7,3,2025,1,Friday,17.934,71.736
5771624,170,3,2025-07-07,2379.13,0.06,5,Garbage Bags,Household,Lulu Hypermarket Al Wakrah,Qatar,2025-07-07,7,7,2025,3,Monday,2236.3822,11181.911
5771625,162,3,2025-06-23,1637.92,0.46,1,Eggs,Groceries,Lulu Hypermarket Al Wakrah,Qatar,2025-06-23,23,6,2025,2,Monday,884.4768000000001,884.4768000000001
